ContactId,SubscriptionPlanId,ProductId,ProgramId,CC1,PaymentGatewayId,Frequency,BillingCycle,BillingAmt,PromoCode,Status,StartDate,EndDate,ReasonStopped,PaidThruDate,NextBillDate,AutoCharge,MaxRetry,NumDaysBetweenRetry
1425263,2,10,2,0,SEE DESTINATION APP,1,2,97.0,,Inactive,2012-12-13 00:00:00,2013-03-21 00:00:00,,2013-02-27 00:00:00,2013-03-27 00:00:00 UTC,Yes,3,2
1443037,83,2493,83,168591,SEE DESTINATION APP,1,2,47.0,,Inactive,2012-12-13 00:00:00,2013-08-14 00:00:00,,2013-08-12 00:00:00,2013-09-12 00:00:00 UTC,No,3,2
1443847,83,2493,83,168623,SEE DESTINATION APP,1,2,47.0,,Inactive,2012-12-13 00:00:00,2013-10-23 00:00:00,Moved to JA125,2013-10-12 00:00:00,2013-11-12 00:00:00 UTC,No,3,2
1410649,83,2493,83,167601,SEE DESTINATION APP,1,2,47.0,,Inactive,2012-12-13 00:00:00,2013-10-23 00:00:00,Moved to JA125,2013-10-12 00:00:00,2013-11-12 00:00:00 UTC,No,3,2
1416007,83,2493,83,167895,SEE DESTINATION APP,1,2,47.0,,Inactive,2012-12-13 00:00:00,2013-09-17 00:00:00,,2013-09-12 00:00:00,2013-10-12 00:00:00 UTC,No,3,2
1410915,83,2493,83,167635,SEE DESTINATION APP,1,2,47.0,,Inactive,2012-12-13 00:00:00,2013-10-23 00:00:00,Moved to JA125,2013-10-12 00:00:00,2013-11-12 00:00:00 UTC,No,3,2
1418751,83,2493,83,167993,SEE DESTINATION APP,1,2,47.0,,Inactive,2012-12-13 00:00:00,2013-10-23 00:00:00,Moved to JA125,2013-10-12 00:00:00,2013-11-12 00:00:00 UTC,No,3,2
1417313,83,2493,83,167961,SEE DESTINATION APP,1,2,47.0,,Inactive,2012-12-13 00:00:00,2013-07-15 00:00:00,,2013-07-12 00:00:00,2013-08-12 00:00:00 UTC,No,3,2
1444141,83,2493,83,168635,SEE DESTINATION APP,1,2,47.0,,Inactive,2012-12-13 00:00:00,2013-10-23 00:00:00,Moved to JA125,2013-10-12 00:00:00,2013-11-12 00:00:00 UTC,No,3,2
1419533,83,2493,83,168037,SEE DESTINATION APP,1,2,47.0,,Inactive,2012-12-13 00:00:00,2013-10-23 00:00:00,Moved to JA125,2013-10-12 00:00:00,2013-11-12 00:00:00 UTC,No,3,2
1441073,2,10,2,0,SEE DESTINATION APP,1,2,97.0,,Inactive,2012-12-13 00:00:00,2013-03-07 00:00:00,,2013-03-01 00:00:00,2013-04-01 00:00:00 UTC,Yes,3,2
1425553,2,10,2,0,SEE DESTINATION APP,1,2,97.0,,Inactive,2012-12-13 00:00:00,2013-10-28 00:00:00,,2013-10-01 00:00:00,2013-11-01 00:00:00 UTC,Yes,3,2
1441039,85,2497,85,168479,SEE DESTINATION APP,1,2,47.0,,Inactive,2012-12-13 00:00:00,2013-02-25 00:00:00,,2013-02-12 00:00:00,2013-03-12 00:00:00 UTC,No,3,2
1424881,85,2497,85,0,SEE DESTINATION APP,1,2,47.0,,Inactive,2012-12-13 00:00:00,2013-07-15 00:00:00,,2013-07-12 00:00:00,2013-08-12 00:00:00 UTC,No,3,2
